Sale_ID,Date,Product,Category,Quantity,Unit_Price,Revenue,Customer_ID,Region
SALE10312,2024-10-05,HDMI Cable,Cables,1,23.92,23.92,CUST8354,Central
SALE10313,2024-10-20,Monitor Stand,Accessories,4,99.06,396.24,CUST6295,East
SALE10314,2023-06-04,Screen Cleaner,Accessories,2,5.68,11.36,CUST8245,East
SALE10315,2023-10-09,Laptop Cooling Pad,Accessories,1,22.25,22.25,CUST9312,North
SALE10316,2023-11-14,Screen Cleaner,Accessories,1,9.52,9.52,CUST1932,East
SALE10317,2023-10-21,Keyboard Mechanical,Accessories,1,157.36,157.36,CUST2479,Central
SALE10318,2024-08-31,Keyboard Wrist Rest,Accessories,1,24.61,24.61,CUST1672,West
SALE10319,2024-08-08,Monitor Stand,Accessories,1,43.18,43.18,CUST8792,Central
SALE10320,2023-06-04,Wireless Mouse,Accessories,1,28.52,28.52,CUST6626,North
SALE10321,2024-05-31,Monitor Stand,Accessories,2,42.08,84.16,CUST5059,West
SALE10322,2024-03-25,Keyboard Wrist Rest,Accessories,1,28.07,28.07,CUST3600,East
SALE10323,2024-01-17,External SSD 1TB,Storage,1,99.8,99.8,CUST7697,East
SALE10324,2024-11-26,Desk Organizer,Furniture,4,16.83,67.32,CUST6482,North
SALE10325,2023-12-04,USB-C Cable,Cables,2,21.16,42.32,CUST7333,East
SALE10326,2023-09-16,USB-C Adapter,Accessories,1,44.8,44.8,CUST3463,East
SALE10327,2023-03-25,Laptop Cooling Pad,Accessories,1,46.54,46.54,CUST6731,East
SALE10328,2024-11-02,Power Bank,Accessories,1,59.73,59.73,CUST3112,Central
SALE10329,2024-12-26,Keyboard Mechanical,Accessories,1,117.15,117.15,CUST7171,East
SALE10330,2023-05-11,Bluetooth Speaker,Audio,1,114.34,114.34,CUST9624,North
SALE10331,2024-10-23,Bluetooth Speaker,Audio,2,80.81,161.62,CUST6928,North
SALE10332,2024-01-07,Desk Lamp,Furniture,1,34.91,34.91,CUST4509,East
SALE10333,2024-05-12,Headphones Wireless,Audio,1,114.37,114.37,CUST3253,South
SALE10334,2023-03-21,Desk Lamp,Furniture,1,71.44,71.44,CUST2657,Central
SALE10335,2024-07-06,Cable Management,Accessories,1,24.77,24.77,CUST9626,North
SALE10336,2024-11-08,Mouse Pad,Accessories,3,22.53,67.59,CUST3147,Central
SALE10337,2024-01-21,Monitor 27in,Displays,2,232.45,464.9,CUST3712,West
SALE10338,2023-02-14,Laptop Bag,Accessories,1,69.14,69.14,CUST4891,West
SALE10339,2024-09-17,Desk Lamp,Furniture,1,66.38,66.38,CUST8355,South
SALE10340,2024-06-30,USB Hub,Accessories,1,32.38,32.38,CUST8684,South
SALE10341,2024-01-12,Bluetooth Speaker,Audio,1,143.66,143.66,CUST8218,West
SALE10342,2023-10-16,Laptop Sleeve,Accessories,1,35.27,35.27,CUST9641,West
SALE10343,2023-06-15,Cable Management,Accessories,1,13.99,13.99,CUST3267,East
SALE10344,2023-02-23,Monitor Stand,Accessories,1,63.64,63.64,CUST7081,Central
SALE10345,2023-04-16,Power Bank,Accessories,1,70.75,70.75,CUST3042,East
SALE10346,2023-03-27,Laptop Sleeve,Accessories,1,26.41,26.41,CUST8361,Central
SALE10347,2023-05-31,Cable Management,Accessories,1,18.75,18.75,CUST4637,West
SALE10348,2023-12-24,External SSD 1TB,Storage,1,81.87,81.87,CUST1872,West
SALE10349,2024-05-29,USB Flash Drive 64GB,Storage,1,13.54,13.54,CUST2337,East
SALE10350,2023-08-18,Laptop Pro 15,Computers,1,1391.21,1391.21,CUST2623,East
SALE10351,2023-05-30,Monitor 27in,Displays,3,207.66,622.98,CUST8740,South
SALE10352,2024-12-23,HDMI Cable,Cables,1,23.46,23.46,CUST1086,North
SALE10353,2023-01-20,Laptop Stand,Accessories,1,45.1,45.1,CUST3449,Central
SALE10354,2024-09-15,Keyboard Wrist Rest,Accessories,1,25.58,25.58,CUST5720,South
SALE10355,2023-11-05,USB-C Cable,Cables,1,10.95,10.95,CUST7878,Central
SALE10356,2024-04-13,Keyboard Mechanical,Accessories,1,93.3,93.3,CUST9189,Central
SALE10357,2024-07-02,Laptop Pro 15,Computers,1,1579.17,1579.17,CUST4963,South
SALE10358,2023-10-26,Laptop Bag,Accessories,4,40.13,160.52,CUST6780,South
SALE10359,2024-08-07,Laptop Bag,Accessories,1,54.99,54.99,CUST2402,Central
SALE10360,2024-01-05,Keyboard Mechanical,Accessories,1,194.41,194.41,CUST9914,Central
SALE10361,2024-06-03,USB Flash Drive 128GB,Storage,1,15.51,15.51,CUST8702,North
SALE10362,2024-10-12,Wireless Charger,Accessories,1,49.34,49.34,CUST5155,North
SALE10363,2024-01-01,Desk Mat,Accessories,1,17.36,17.36,CUST4950,North
SALE10364,2024-08-18,USB-C Adapter,Accessories,4,41.48,165.92,CUST3185,North
SALE10365,2023-12-27,USB Flash Drive 128GB,Storage,1,23.46,23.46,CUST3868,West
SALE10366,2024-12-13,HDMI Cable,Cables,4,28.95,115.8,CUST3209,North
SALE10367,2024-04-13,Wireless Mouse,Accessories,3,23.8,71.4,CUST1717,South
SALE10368,2023-02-12,Mouse Pad,Accessories,1,23.67,23.67,CUST9444,West
SALE10369,2024-07-10,HDMI Cable,Cables,1,17.6,17.6,CUST4131,East
SALE10370,2024-01-01,USB Microphone,Audio,1,167.13,167.13,CUST6438,East
SALE10371,2023-05-08,Desk Mat,Accessories,1,27.88,27.88,CUST7553,West
SALE10372,2024-01-31,Mouse Pad,Accessories,1,24.47,24.47,CUST9129,West
SALE10373,2024-01-12,External SSD 1TB,Storage,1,135.81,135.81,CUST5369,North
SALE10374,2024-03-10,Keyboard Mechanical,Accessories,1,131.67,131.67,CUST3956,Central
SALE10375,2023-10-28,Mouse Pad,Accessories,1,7.05,7.05,CUST6372,East
SALE10376,2023-11-10,Screen Cleaner,Accessories,2,11.03,22.06,CUST7981,South
SALE10377,2024-12-07,Screen Cleaner,Accessories,1,8.52,8.52,CUST1693,East
SALE10378,2024-09-21,Laptop Bag,Accessories,2,61.96,123.92,CUST1939,North
SALE10379,2024-11-18,Monitor Stand,Accessories,1,58.43,58.43,CUST9406,South
SALE10380,2023-02-01,Monitor 27in,Displays,1,369.73,369.73,CUST8179,North
SALE10381,2023-05-10,Keyboard Mechanical,Accessories,1,108.32,108.32,CUST7001,East
SALE10382,2024-01-28,Laptop Cooling Pad,Accessories,1,21.3,21.3,CUST3513,West
SALE10383,2024-01-15,USB Flash Drive 64GB,Storage,3,16.66,49.980000000000004,CUST2259,Central
SALE10384,2023-05-21,Keyboard Wrist Rest,Accessories,2,24.17,48.34,CUST6150,East
SALE10385,2023-09-13,USB-C Cable,Cables,2,10.52,21.04,CUST4048,West
SALE10386,2024-06-14,Wireless Charger,Accessories,1,46.97,46.97,CUST2929,East
SALE10387,2023-09-24,Power Bank,Accessories,1,46.78,46.78,CUST5678,West
SALE10388,2023-07-24,USB-C Cable,Cables,2,12.71,25.42,CUST2213,West
SALE10389,2023-06-26,Ring Light,Accessories,2,78.5,157.0,CUST2438,East
SALE10390,2024-11-14,USB Flash Drive 64GB,Storage,5,20.64,103.2,CUST9882,East
SALE10391,2023-11-04,USB Microphone,Audio,1,73.63,73.63,CUST3852,East
SALE10392,2024-06-04,USB Hub,Accessories,1,24.85,24.85,CUST4292,South
SALE10393,2023-08-31,Desk Mat,Accessories,2,32.29,64.58,CUST6912,Central
SALE10394,2024-08-09,USB Flash Drive 64GB,Storage,1,17.01,17.01,CUST3126,Central
SALE10395,2023-03-30,Keyboard Mechanical,Accessories,4,117.11,468.44,CUST8842,Central
SALE10396,2024-02-25,Laptop Sleeve,Accessories,3,36.38,109.14000000000001,CUST2208,South
SALE10397,2023-11-21,Monitor Stand,Accessories,1,35.19,35.19,CUST8632,Central
SALE10398,2023-12-19,Monitor 27in,Displays,2,375.59,751.18,CUST3981,South
SALE10399,2024-03-19,Keyboard Wrist Rest,Accessories,2,37.77,75.54,CUST1907,North
SALE10400,2024-06-14,Monitor 27in,Displays,1,260.82,260.82,CUST3653,East
SALE10401,2024-12-27,USB Hub,Accessories,3,33.84,101.52000000000001,CUST9501,East
SALE10402,2023-03-22,Laptop Stand,Accessories,1,43.74,43.74,CUST5496,South
SALE10403,2024-10-02,Desk Lamp,Furniture,2,58.79,117.58,CUST2530,Central
SALE10404,2024-10-18,Webcam HD,Accessories,1,109.18,109.18,CUST3526,South
SALE10405,2024-11-05,Desk Organizer,Furniture,3,40.22,120.66,CUST6531,Central
SALE10406,2023-02-12,Cable Management,Accessories,1,27.28,27.28,CUST2330,North
SALE10407,2024-10-18,Laptop Sleeve,Accessories,1,43.07,43.07,CUST4453,Central
SALE10408,2024-03-02,Desk Organizer,Furniture,3,37.36,112.08,CUST9159,Central
SALE10409,2023-10-24,Monitor Stand,Accessories,1,96.97,96.97,CUST8912,South
SALE10410,2024-12-02,Wireless Charger,Accessories,1,25.41,25.41,CUST2195,North
SALE10411,2023-06-11,Screen Cleaner,Accessories,4,9.16,36.64,CUST8609,South
SALE10412,2023-12-15,Desk Organizer,Furniture,4,20.03,80.12,CUST6231,East
SALE10413,2024-02-13,Monitor 27in,Displays,1,352.13,352.13,CUST9437,Central
SALE10414,2023-04-19,Mouse Pad,Accessories,1,9.83,9.83,CUST3007,East
SALE10415,2024-04-05,USB Hub,Accessories,1,25.64,25.64,CUST1829,East
SALE10416,2024-01-29,USB Microphone,Audio,1,142.31,142.31,CUST5067,South
SALE10417,2023-12-02,External SSD 1TB,Storage,1,120.44,120.44,CUST6123,South
SALE10418,2023-06-13,HDMI Cable,Cables,1,39.88,39.88,CUST8648,West
SALE10419,2023-11-12,HDMI Cable,Cables,2,10.7,21.4,CUST7442,Central
SALE10420,2024-04-13,USB Hub,Accessories,2,28.61,57.22,CUST6781,North
SALE10421,2023-02-21,Desk Lamp,Furniture,2,52.22,104.44,CUST8710,East
SALE10422,2024-07-03,Laptop Pro 15,Computers,1,1708.3,1708.3,CUST8060,South
SALE10423,2023-09-28,USB-C Adapter,Accessories,1,27.8,27.8,CUST7606,East
SALE10424,2023-02-16,Wireless Charger,Accessories,1,16.79,16.79,CUST4189,East
SALE10425,2024-07-20,Desk Lamp,Furniture,1,29.04,29.04,CUST9261,West
SALE10426,2024-07-17,Laptop Stand,Accessories,1,87.77,87.77,CUST2946,South
SALE10427,2023-04-10,Wireless Charger,Accessories,3,28.06,84.17999999999999,CUST6555,Central
SALE10428,2024-01-10,Laptop Sleeve,Accessories,1,25.77,25.77,CUST9341,West
SALE10429,2024-05-27,Wireless Mouse,Accessories,1,16.36,16.36,CUST3245,East
SALE10430,2024-04-30,Keyboard Wrist Rest,Accessories,1,26.42,26.42,CUST9446,South
SALE10431,2023-12-02,External SSD 1TB,Storage,2,122.91,245.82,CUST3662,West
SALE10432,2024-09-23,USB-C Adapter,Accessories,1,44.49,44.49,CUST6511,Central
SALE10433,2024-06-05,USB Flash Drive 128GB,Storage,1,27.25,27.25,CUST5911,West
SALE10434,2023-01-18,USB Flash Drive 64GB,Storage,1,14.97,14.97,CUST2795,West
SALE10435,2024-08-20,Desk Lamp,Furniture,2,68.82,137.64,CUST1436,Central
SALE10436,2024-04-30,Laptop Stand,Accessories,1,97.69,97.69,CUST4728,North
SALE10437,2024-08-20,HDMI Cable,Cables,2,15.12,30.24,CUST7229,South
SALE10438,2024-11-28,USB Hub,Accessories,2,21.26,42.52,CUST2800,South
SALE10439,2023-01-20,Screen Cleaner,Accessories,1,8.14,8.14,CUST3481,West
SALE10440,2024-12-08,Headphones Wireless,Audio,1,158.49,158.49,CUST8726,North
SALE10441,2024-12-23,Monitor 27in,Displays,5,303.74,1518.7,CUST6325,West
SALE10442,2024-06-22,Wireless Charger,Accessories,1,25.98,25.98,CUST3837,West
SALE10443,2024-06-29,Mouse Pad,Accessories,1,15.93,15.93,CUST5331,Central
SALE10444,2024-05-10,Headphones Wireless,Audio,2,289.76,579.52,CUST5571,Central
SALE10445,2023-11-02,USB Hub,Accessories,4,57.66,230.64,CUST5876,East
SALE10446,2024-12-22,Headphones Wireless,Audio,5,225.66,1128.3,CUST9011,East
SALE10447,2024-05-06,USB Flash Drive 64GB,Storage,2,18.41,36.82,CUST5480,East
SALE10448,2023-05-05,Laptop Cooling Pad,Accessories,1,47.06,47.06,CUST7220,West
SALE10449,2023-12-20,Laptop Sleeve,Accessories,1,52.18,52.18,CUST5758,North
SALE10450,2023-10-22,Power Bank,Accessories,2,24.74,49.48,CUST8247,East
SALE10451,2024-05-05,Headphones Wireless,Audio,1,108.5,108.5,CUST9824,East
SALE10452,2024-07-29,Power Bank,Accessories,1,36.3,36.3,CUST2789,Central
SALE10453,2024-08-23,USB Hub,Accessories,3,29.7,89.1,CUST9700,South
SALE10454,2024-10-15,USB Hub,Accessories,1,22.1,22.1,CUST7771,East
SALE10455,2024-04-28,USB-C Cable,Cables,1,23.62,23.62,CUST3252,North
SALE10456,2024-07-17,External SSD 1TB,Storage,1,91.06,91.06,CUST8793,West
SALE10457,2024-10-28,Headphones Wireless,Audio,1,241.42,241.42,CUST5706,East
SALE10458,2023-10-20,Monitor Stand,Accessories,1,34.14,34.14,CUST2465,Central
SALE10459,2023-08-26,USB Flash Drive 128GB,Storage,1,33.47,33.47,CUST1611,South
SALE10460,2024-03-03,Ring Light,Accessories,1,87.82,87.82,CUST1595,West
SALE10461,2024-05-22,Webcam HD,Accessories,1,143.66,143.66,CUST5742,North
SALE10462,2023-01-10,Desk Lamp,Furniture,2,56.24,112.48,CUST2758,East
SALE10463,2023-10-19,Screen Cleaner,Accessories,1,14.89,14.89,CUST9901,Central
SALE10464,2024-05-20,Ring Light,Accessories,4,95.39,381.56,CUST9261,West
SALE10465,2023-10-07,Headphones Wireless,Audio,1,254.12,254.12,CUST6417,South
SALE10466,2024-04-14,Monitor Stand,Accessories,1,48.01,48.01,CUST4050,North
SALE10467,2023-12-12,Desk Mat,Accessories,3,25.33,75.99,CUST4164,South
SALE10468,2024-09-17,USB Microphone,Audio,1,145.81,145.81,CUST7643,West
SALE10469,2024-06-11,Mouse Pad,Accessories,4,6.73,26.92,CUST2562,South
SALE10470,2023-05-24,HDMI Cable,Cables,1,19.71,19.71,CUST5064,North
SALE10471,2023-09-25,Wireless Charger,Accessories,4,23.24,92.96,CUST5374,East
SALE10472,2023-11-06,Laptop Cooling Pad,Accessories,1,48.92,48.92,CUST1187,East
SALE10473,2024-10-31,USB Flash Drive 64GB,Storage,3,20.39,61.17,CUST2017,North
SALE10474,2024-04-21,Desk Lamp,Furniture,1,33.78,33.78,CUST9233,East
SALE10475,2024-12-07,USB-C Cable,Cables,5,22.77,113.85,CUST5833,East
SALE10476,2024-09-21,USB Hub,Accessories,1,28.77,28.77,CUST3188,West
SALE10477,2023-06-06,Screen Cleaner,Accessories,1,12.48,12.48,CUST7121,West
SALE10478,2024-12-19,USB Flash Drive 128GB,Storage,4,37.82,151.28,CUST9806,South
SALE10479,2023-09-11,Bluetooth Speaker,Audio,1,120.57,120.57,CUST2341,Central
SALE10480,2024-04-02,Keyboard Wrist Rest,Accessories,1,32.59,32.59,CUST2279,Central
SALE10481,2023-04-25,Wireless Mouse,Accessories,1,39.86,39.86,CUST9281,South
SALE10482,2024-08-09,USB Flash Drive 128GB,Storage,1,18.75,18.75,CUST6375,Central
SALE10483,2024-03-28,USB-C Cable,Cables,1,23.61,23.61,CUST9008,North
SALE10484,2024-06-06,Screen Cleaner,Accessories,1,13.09,13.09,CUST8429,South
SALE10485,2024-06-09,Laptop Bag,Accessories,3,76.54,229.62,CUST1945,Central
SALE10486,2024-04-18,Bluetooth Speaker,Audio,1,126.83,126.83,CUST1356,West
SALE10487,2023-09-18,Cable Management,Accessories,1,10.06,10.06,CUST4570,Central
SALE10488,2023-03-16,Wireless Mouse,Accessories,4,27.71,110.84,CUST2044,Central
SALE10489,2023-03-03,External SSD 1TB,Storage,3,142.6,427.79999999999995,CUST8734,North
SALE10490,2023-10-21,Laptop Bag,Accessories,1,54.4,54.4,CUST3218,West
SALE10491,2024-01-19,Ring Light,Accessories,1,53.69,53.69,CUST7184,West
SALE10492,2023-03-24,Bluetooth Speaker,Audio,1,145.7,145.7,CUST9835,South
SALE10493,2024-10-31,USB Microphone,Audio,1,102.17,102.17,CUST3924,Central
SALE10494,2024-02-07,Keyboard Wrist Rest,Accessories,1,18.18,18.18,CUST4648,North
SALE10495,2023-01-24,Desk Lamp,Furniture,1,50.47,50.47,CUST9920,West
SALE10496,2024-06-28,Wireless Charger,Accessories,1,43.82,43.82,CUST5055,West
SALE10497,2023-12-21,Monitor 27in,Displays,1,255.13,255.13,CUST2848,North
SALE10498,2024-11-07,Laptop Bag,Accessories,4,89.19,356.76,CUST1256,South
SALE10499,2023-07-31,Keyboard Mechanical,Accessories,5,92.11,460.55,CUST1550,West
SALE10500,2024-09-04,Bluetooth Speaker,Audio,1,114.39,114.39,CUST1797,South
SALE10501,2023-02-15,Wireless Charger,Accessories,1,30.36,30.36,CUST9843,South
SALE10502,2023-02-27,Monitor 27in,Displays,1,300.78,300.78,CUST5739,South
SALE10503,2024-08-12,Mouse Pad,Accessories,2,16.55,33.1,CUST6253,South
SALE10504,2023-11-06,Ring Light,Accessories,1,35.74,35.74,CUST9540,South
SALE10505,2024-02-28,Desk Lamp,Furniture,1,40.13,40.13,CUST3869,West
SALE10506,2024-07-23,HDMI Cable,Cables,3,11.41,34.230000000000004,CUST6642,West
SALE10507,2024-06-21,Mouse Pad,Accessories,2,18.93,37.86,CUST7688,South
SALE10508,2023-11-04,Wireless Charger,Accessories,4,21.44,85.76,CUST9813,West
SALE10509,2023-09-04,USB Microphone,Audio,2,83.8,167.6,CUST3365,West
SALE10510,2023-03-01,USB Flash Drive 128GB,Storage,1,25.32,25.32,CUST7824,Central
SALE10511,2024-06-26,Monitor 27in,Displays,1,277.68,277.68,CUST5177,South
SALE10512,2023-12-05,Monitor Stand,Accessories,4,35.53,142.12,CUST8369,East
SALE10513,2023-04-05,USB Flash Drive 128GB,Storage,3,33.11,99.33,CUST4120,North
SALE10514,2023-10-02,Wireless Charger,Accessories,1,38.58,38.58,CUST1647,North
SALE10515,2023-07-12,Desk Mat,Accessories,1,41.66,41.66,CUST4555,West
SALE10516,2023-08-02,USB Microphone,Audio,1,186.05,186.05,CUST5967,North
SALE10517,2023-08-05,External SSD 1TB,Storage,2,93.3,186.6,CUST2922,West
SALE10518,2023-09-06,Power Bank,Accessories,5,56.26,281.3,CUST4350,West
SALE10519,2023-09-03,USB Flash Drive 128GB,Storage,1,23.04,23.04,CUST5637,West
SALE10520,2024-04-22,USB Flash Drive 128GB,Storage,1,31.22,31.22,CUST6053,East
SALE10521,2024-01-04,Keyboard Wrist Rest,Accessories,1,37.07,37.07,CUST8635,North
SALE10522,2024-04-25,Laptop Sleeve,Accessories,4,53.59,214.36,CUST4328,East
SALE10523,2023-11-17,Laptop Bag,Accessories,2,43.66,87.32,CUST4625,South
SALE10524,2023-01-17,Laptop Stand,Accessories,2,68.73,137.46,CUST7841,East
SALE10525,2023-06-06,Headphones Wireless,Audio,1,139.17,139.17,CUST7223,Central
SALE10526,2023-09-09,HDMI Cable,Cables,1,26.52,26.52,CUST6530,East
SALE10527,2024-05-15,USB-C Adapter,Accessories,1,37.46,37.46,CUST9037,West
SALE10528,2023-06-22,USB-C Adapter,Accessories,1,42.82,42.82,CUST3773,South
SALE10529,2024-07-13,HDMI Cable,Cables,3,15.52,46.56,CUST9882,North
SALE10530,2024-06-20,Wireless Mouse,Accessories,2,40.17,80.34,CUST2217,North
SALE10531,2023-01-07,Laptop Bag,Accessories,5,51.0,255.0,CUST4791,North
SALE10532,2024-12-25,Monitor 27in,Displays,5,201.83,1009.1500000000001,CUST9285,West
SALE10533,2024-01-18,Wireless Mouse,Accessories,1,33.54,33.54,CUST8916,West
SALE10534,2023-01-17,Laptop Pro 15,Computers,2,1519.33,3038.66,CUST7739,North
SALE10535,2023-01-18,Keyboard Wrist Rest,Accessories,4,33.05,132.2,CUST9777,East
SALE10536,2023-01-18,Keyboard Wrist Rest,Accessories,2,35.33,70.66,CUST8054,South
SALE10537,2023-04-20,External SSD 1TB,Storage,1,86.74,86.74,CUST3439,South
SALE10538,2023-07-16,Desk Organizer,Furniture,1,33.43,33.43,CUST6807,East
SALE10539,2024-02-11,Keyboard Mechanical,Accessories,1,124.77,124.77,CUST7652,West
SALE10540,2024-08-01,USB Hub,Accessories,4,59.61,238.44,CUST4700,East
SALE10541,2024-12-01,Cable Management,Accessories,1,26.96,26.96,CUST1519,North
SALE10542,2024-02-20,Wireless Charger,Accessories,1,28.2,28.2,CUST8798,North
SALE10543,2024-10-14,Laptop Pro 15,Computers,1,1621.71,1621.71,CUST2354,West
SALE10544,2024-03-20,Monitor Stand,Accessories,1,84.91,84.91,CUST2562,Central
SALE10545,2023-02-13,USB Hub,Accessories,1,28.46,28.46,CUST8790,East
SALE10546,2023-02-17,External SSD 1TB,Storage,1,85.2,85.2,CUST5593,Central
SALE10547,2024-07-31,Bluetooth Speaker,Audio,1,33.95,33.95,CUST6152,North
SALE10548,2023-08-01,Laptop Cooling Pad,Accessories,1,25.77,25.77,CUST7525,North
SALE10549,2023-11-03,Webcam HD,Accessories,2,106.4,212.8,CUST7375,Central
SALE10550,2023-12-06,Wireless Charger,Accessories,1,41.45,41.45,CUST3292,North
SALE10551,2024-05-27,USB-C Adapter,Accessories,3,49.1,147.3,CUST1879,North
SALE10552,2024-03-23,USB Hub,Accessories,1,53.55,53.55,CUST6580,Central
SALE10553,2024-09-20,Desk Organizer,Furniture,1,28.88,28.88,CUST6347,North
SALE10554,2024-10-11,Laptop Stand,Accessories,3,84.85,254.54999999999998,CUST8381,West
SALE10555,2023-08-22,USB Flash Drive 64GB,Storage,1,18.3,18.3,CUST7150,West
SALE10556,2023-07-10,Bluetooth Speaker,Audio,1,100.31,100.31,CUST7227,North
SALE10557,2024-09-25,Desk Lamp,Furniture,1,68.89,68.89,CUST2204,North
SALE10558,2023-10-02,Monitor 27in,Displays,2,276.0,552.0,CUST3527,West
SALE10559,2023-11-21,USB Flash Drive 64GB,Storage,1,11.6,11.6,CUST1085,East
SALE10560,2024-03-31,USB Flash Drive 64GB,Storage,2,21.42,42.84,CUST2674,South
SALE10561,2023-03-31,Webcam HD,Accessories,1,93.1,93.1,CUST9395,West
SALE10562,2023-04-16,Laptop Pro 15,Computers,1,1253.77,1253.77,CUST2524,Central
SALE10563,2024-09-04,Desk Mat,Accessories,1,26.36,26.36,CUST7311,North
SALE10564,2023-10-26,Laptop Bag,Accessories,1,71.02,71.02,CUST2387,Central
SALE10565,2023-09-06,Laptop Cooling Pad,Accessories,1,40.84,40.84,CUST7237,South
SALE10566,2023-05-23,Laptop Stand,Accessories,1,51.08,51.08,CUST9079,South
SALE10567,2023-03-06,Webcam HD,Accessories,1,93.47,93.47,CUST7899,East
SALE10568,2024-05-10,Desk Mat,Accessories,3,17.69,53.07000000000001,CUST5123,South
SALE10569,2024-10-02,HDMI Cable,Cables,1,27.81,27.81,CUST4203,West
SALE10570,2023-04-20,Monitor 27in,Displays,1,260.93,260.93,CUST7483,East
SALE10571,2024-09-27,Wireless Charger,Accessories,2,43.14,86.28,CUST6399,West
SALE10572,2023-12-09,Laptop Bag,Accessories,1,105.24,105.24,CUST3230,East
SALE10573,2023-11-25,Desk Organizer,Furniture,1,48.15,48.15,CUST4290,West
SALE10574,2023-11-18,Webcam HD,Accessories,3,146.46,439.38,CUST6228,East
SALE10575,2024-12-12,Monitor Stand,Accessories,4,64.37,257.48,CUST4971,East
SALE10576,2024-01-21,Laptop Stand,Accessories,1,87.15,87.15,CUST7437,East
SALE10577,2023-04-27,External SSD 1TB,Storage,3,119.47,358.40999999999997,CUST9939,South
SALE10578,2024-11-29,Laptop Sleeve,Accessories,1,42.0,42.0,CUST8563,South
SALE10579,2024-03-24,Desk Mat,Accessories,1,25.2,25.2,CUST2133,West
SALE10580,2024-11-20,HDMI Cable,Cables,1,14.18,14.18,CUST5961,South
SALE10581,2023-09-16,Bluetooth Speaker,Audio,5,48.5,242.5,CUST7932,West
SALE10582,2023-03-17,Screen Cleaner,Accessories,1,14.91,14.91,CUST8851,Central
SALE10583,2024-02-15,USB Flash Drive 128GB,Storage,1,27.67,27.67,CUST7853,Central
SALE10584,2023-02-07,Desk Mat,Accessories,1,48.89,48.89,CUST9796,Central
SALE10585,2024-10-15,External SSD 1TB,Storage,1,85.95,85.95,CUST5067,East
SALE10586,2023-06-20,Monitor Stand,Accessories,1,72.89,72.89,CUST7547,East
SALE10587,2024-03-16,USB-C Cable,Cables,1,10.21,10.21,CUST5239,South
SALE10588,2024-06-06,USB-C Adapter,Accessories,1,33.16,33.16,CUST4621,West
SALE10589,2024-01-19,Wireless Charger,Accessories,1,31.21,31.21,CUST9199,South
SALE10590,2023-12-20,Laptop Pro 15,Computers,1,1489.66,1489.66,CUST5840,West
SALE10591,2023-03-29,USB-C Cable,Cables,1,26.63,26.63,CUST3321,East
SALE10592,2023-11-16,Mouse Pad,Accessories,1,14.11,14.11,CUST4389,Central
SALE10593,2024-05-09,USB Flash Drive 64GB,Storage,1,17.14,17.14,CUST8178,West
SALE10594,2023-11-23,Keyboard Mechanical,Accessories,3,116.03,348.09000000000003,CUST2885,North
SALE10595,2023-12-18,Monitor Stand,Accessories,1,37.66,37.66,CUST3692,South
